user,lat,lon,user, tweetid, tweetcontent, date
44246986,38.18048,-84.890186,,,,
15331006,41.087808,-83.172822,,,,
24506047,41.878785,-87.784468,,,,
30723075,37.562594,-121.973676,,,,
43568416,36.763103,-119.777552,,,,
36368066,40.745947,-73.978285,,,,
23883459,36.156108,-86.782646,,,,
21369462,40.843506,-73.939142,,,,
52547271,40.960234,-73.910847,,,,
41692873,32.096834,-84.249071,,,,
29314762,34.036627,-118.449906,,,,
18369826,43.611784,-79.753508,,,,
64646863,32.258248,-110.999327,,,,
14151376,37.115936,-113.522132,,,,
20434641,34.222504,-79.790785,,,,
14855890,33.581549,-86.455665,,,,
48361171,36.843901,-76.165661,,,,
20420080,37.892879,-122.061387,,,,
70487766,33.924808,-83.920742,,,,
69119703,33.924675,-117.291737,,,,
25644760,41.156154,-85.103982,,,,
37613273,40.764748,-74.18264,,,,
56848090,40.864586,-73.855998,,,,
35688155,40.668934,-74.203595,,,,
29614215,33.930019,-117.232631,,,,
15847133,43.902692,-78.930732,,,,
17288926,40.521757,-79.918324,,,,
48221925,38.896133,-76.772741,,,,
22441703,38.942462,-77.537833,,,,
28126952,25.711571,-80.15488,,,,
13823722,40.706544,-73.916567,,,,
17567467,40.752095,-73.900564,,,,
26140603,40.52409,-74.250377,,,,
19782952,40.447876,-80.012386,,,,
27195347,38.762979,-76.938024,,,,
26038910,42.783797,-73.844659,,,,
26685175,42.569387,-88.19075,,,,
19688989,43.11392,-88.056657,,,,
18900137,35.110596,-77.05671,,,,
21966586,43.681553,-79.436572,,,,
50765154,33.83421,-84.333953,,,,
20019157,33.757654,-84.356691,,,,
40562432,34.023508,-118.51124,,,,
23872214,38.857518,-76.917961,,,,
77336323,40.670852,-73.91558,,,,
18783271,38.904449,-77.031741,,,,
31231750,40.671105,-73.897447,,,,
30248711,29.528182,-95.200295,,,,
29634312,41.138317,-85.132898,,,,
59616556,40.679705,-73.965051,,,,
62205707,43.671121,-79.389846,,,,
23056140,36.709566,-119.771396,,,,
39654018,33.97153,-117.695958,,,,
27431239,36.118448,-79.881908,,,,
68914964,36.074058,-115.152866,,,,
48279319,39.638524,-119.869697,,,,
30945048,38.966835,-76.958343,,,,
30408750,33.476856,-86.811643,,,,
35601711,39.897341,-83.846264,,,,
20112005,47.872171,-122.185272,,,,
39096098,40.791789,-73.961516,,,,
20234886,39.667712,-104.866287,,,,
69947175,30.067031,-94.13246,,,,
43132228,38.957687,-76.998193,,,,
14069546,34.281487,-118.729251,,,,
55099470,34.138013,-117.393967,,,,
19001133,33.792725,-84.414888,,,,
53825326,33.591874,-84.607862,,,,
25022255,40.639635,-73.879876,,,,
24842032,37.474978,-77.514674,,,,
23727921,29.46916,-95.56877,,,,
15765299,42.194547,-83.388323,,,,
41373492,40.677918,-73.937392,,,,
49477598,28.45735,-81.554697,,,,
21693065,41.501994,-81.672332,,,,
30558175,40.831358,-73.934123,,,,
53309244,38.774276,-90.32203,,,,
42807101,40.899326,-73.837429,,,,
23039810,34.078264,-118.277514,,,,
16237195,32.564569,-97.315391,,,,
26191889,39.308735,-76.613957,,,,
29331269,39.759956,-75.012672,,,,
22318918,40.652496,-73.942074,,,,
33811581,41.31757,-72.947382,,,,
31368483,29.940222,-95.249134,,,,
16150347,40.072537,-75.154587,,,,
65392460,40.753912,-73.988636,,,,
35204941,29.632711,-95.229126,,,,
24301390,35.996703,-79.991283,,,,
67738936,33.817596,-118.03139,,,,
37359443,38.222095,-85.699492,,,,
21237588,41.074534,-80.299619,,,,
64946830,45.403507,-92.648503,,,,
61095225,39.889767,-76.700048,,,,
18378584,36.069845,-84.119493,,,,
22409049,46.226015,-119.798413,,,,
24656241,40.63345,-73.9356,,,,
56381276,40.20589,-76.965225,,,,
15929181,33.652535,-112.112647,,,,
44918137,36.798463,-76.519828,,,,
37550554,26.724123,-80.112729,,,,
16409232,41.875181,-87.6748,,,,
23695202,34.010335,-118.11302,,,,
19066724,40.520942,-74.304309,,,,
30802733,33.95676,-118.41539,,,,
26940049,38.881874,-77.024264,,,,
38342504,40.89426,-74.267326,,,,
54464361,33.99387,-118.280558,,,,
73330538,34.650407,-118.087076,,,,
36999019,40.873471,-73.871207,,,,
22842121,40.755061,-73.983707,,,,
31257388,35.078406,-106.745563,,,,
27325029,30.185175,-85.732903,,,,
39527955,40.701817,-73.742426,,,,
22712177,40.850138,-74.455915,,,,
10235762,40.746787,-73.976187,,,,
18143988,39.624057,-104.875215,,,,
36532086,33.9433,-118.326206,,,,
43067854,33.450178,-86.822747,,,,
34025338,42.940089,-78.813691,,,,
43265915,40.723782,-74.229619,,,,
15757181,41.103069,-74.002483,,,,
72142719,36.101043,-115.166797,,,,
21688192,29.843431,-81.363926,,,,
25955862,31.775723,-106.464055,,,,
21868419,39.056629,-76.840196,,,,
29842567,38.050365,-122.148575,,,,
15339397,38.836168,-104.81026,,,,
27398022,34.139745,-117.953698,,,,
45182855,30.450999,-87.30213,,,,
55078792,38.885036,-76.936493,,,,
29314954,37.038366,-76.391973,,,,
48770955,34.758944,-86.590707,,,,
14143372,34.057308,-118.35861,,,,
38236045,28.479754,-82.4959,,,,
9088912,40.45466,-84.349626,,,,
42578584,41.360677,-83.614025,,,,
18780050,43.095175,-83.736353,,,,
22220692,33.486036,-112.086287,,,,
22343574,34.69791,-118.199753,,,,
25713704,34.204398,-79.805056,,,,
30117784,33.056326,-96.766421,,,,
18075547,35.754848,-78.555299,,,,
23007134,41.943594,-87.646735,,,,
15888289,37.625845,-122.413982,,,,
28918428,40.928825,-74.171391,,,,
17657771,43.807865,-79.288396,,,,
16388015,33.983558,-81.07305,,,,
24448328,40.707405,-73.726885,,,,
56037298,45.449768,-73.4536,,,,
25309107,40.597498,-73.752387,,,,
19771317,26.097911,-80.128271,,,,
36343736,36.945043,-76.320219,,,,
22385311,40.381027,-80.00249,,,,
58535868,39.645048,-79.980672,,,,
62074813,40.702021,-73.816214,,,,
14110655,34.044355,-80.959719,,,,
5697472,37.372427,-122.004221,,,,
30753546,40.75,-73.997,,,,
24393429,33.667114,-112.026981,,,,
28349089,35.985022,-80.000035,,,,
26955721,35.928184,-78.914363,,,,
40521675,28.56081,-81.48012,,,,
25997263,37.161525,-80.413299,,,,
38600683,40.712232,-74.250101,,,,
38916050,36.150771,-78.720769,,,,
23532537,40.74079,-73.992447,,,,
16674776,34.074579,-118.272578,,,,
39588789,40.763823,-73.823075,,,,
23154650,37.019856,-76.385095,,,,
27504604,40.914068,-73.853207,,,,
43415546,38.640664,-76.951378,,,,
42094560,42.777462,-76.74189,,,,
34164705,34.127471,-118.203126,,,,
25250249,34.185391,-118.611715,,,,
71299044,40.862967,-74.155248,,,,
20316838,36.880825,-76.301966,,,,
14531921,37.789206,-122.408419,,,,
12128232,36.065071,-115.25571,,,,
25849833,41.117333,-74.063418,,,,
47710887,40.663057,-73.882081,,,,
59294375,42.172582,-71.072855,,,,
44240877,38.849647,-76.958107,,,,
26309464,40.698375,-73.930573,,,,
30956883,40.796494,-74.005043,,,,
22237172,40.737005,-74.000912,,,,
26036222,34.017181,-117.888759,,,,
47986579,40.657982,-73.899334,,,,
25184255,33.86282,-118.097521,,,,
35819518,40.757512,-74.171704,,,,
36130133,34.130516,-80.904162,,,,
16584704,40.221315,-74.732702,,,,
67508224,33.937306,-117.495709,,,,
24284600,26.994046,-82.104913,,,,
56594436,35.153033,-80.741251,,,,
22958085,40.807927,-73.94678,,,,
67809286,34.057407,-84.602976,,,,
43708426,44.670606,-84.705998,,,,
73420812,28.220321,-81.570098,,,,
31004674,33.42708,-94.04052,,,,
28012559,27.905201,-82.526938,,,,
57872400,32.043162,-81.064099,,,,
19897712,33.575934,-112.202552,,,,
17207314,41.61948,-87.75553,,,,
28733461,37.631999,-122.111368,,,,
64958487,29.566352,-95.38716,,,,
71897112,33.9225,-117.427732,,,,
19007492,42.324382,-89.032542,,,,
30179431,34.225298,-118.499505,,,,
52400156,40.714269,-74.005972,,,,
46059549,36.104673,-119.573264,,,,
33083423,29.581148,-95.530761,,,,
31608864,40.438859,-74.247873,,,,
41390113,34.043219,-118.266849,,,,
39170082,39.990957,-85.888663,,,,
23441443,32.96544,-96.766538,,,,
27021348,40.760932,-73.861143,,,,
53088293,40.484757,-79.907982,,,,
28430374,40.875538,-73.8594,,,,
21458984,35.146479,-85.224582,,,,
66591806,40.908714,-73.77896,,,,
37023790,29.64119,-95.38746,,,,
27143517,25.792452,-80.38048,,,,
24784944,40.822085,-73.945833,,,,
48631858,34.008713,-118.321667,,,,
25688886,41.19825,-75.453082,,,,
73117749,36.163826,-115.298054,,,,
55447606,40.559566,-74.199982,,,,
50303031,33.241213,-80.454986,,,,
47034424,29.861513,-95.402643,,,,
24315699,32.694834,-80.347561,,,,
82899002,38.832589,-76.940135,,,,
53689739,45.566852,-122.618752,,,,
37457981,41.847034,-87.639176,,,,
33640510,32.3986,-86.33432,,,,
29782080,40.675956,-73.89699,,,,
31276018,41.094931,-80.676874,,,,
17494083,40.657879,-73.792285,,,,
33296452,41.765936,-88.280512,,,,
18739269,40.741653,-73.978911,,,,
22859846,40.73028,-73.986201,,,,
56275016,40.689705,-73.405492,,,,
18032652,33.705869,-84.481281,,,,
65572938,33.963549,-84.360281,,,,
29647543,43.604335,-79.659103,,,,
48271436,29.944211,-93.984369,,,,
41242701,28.384802,-81.498032,,,,
64415821,40.703604,-73.49767,,,,
40579151,33.752919,-117.847313,,,,
21140152,43.638369,-79.404913,,,,
31469650,41.832254,-87.643669,,,,
22425685,40.995806,-79.947206,,,,
14372950,40.715022,-73.993714,,,,
72192697,33.913351,-118.329994,,,,
17076313,39.945195,-75.140763,,,,
20795482,42.115889,-75.612098,,,,
37818459,42.435013,-83.312807,,,,
17875950,43.417419,-88.254648,,,,
82128992,40.788927,-73.939118,,,,
26898529,39.935599,-75.152369,,,,
39612514,40.706856,-73.945117,,,,
31412323,31.255324,-93.354828,,,,
38195300,41.235053,-73.040461,,,,
23507045,42.961526,-87.969885,,,,
36204647,40.749275,-73.988022,,,,
43733097,40.62419,-73.931339,,,,
39178347,41.887843,-87.864428,,,,
54759532,40.628511,-73.808899,,,,
81594386,40.705263,-73.981096,,,,
36229230,43.700528,-79.73111,,,,
17293431,40.017394,-83.021339,,,,
23375985,33.70329,-84.156753,,,,
16418835,40.331089,-80.13483,,,,
48943222,36.895626,-94.877411,,,,
49516663,30.581433,-91.137831,,,,
24424568,39.963476,-75.032015,,,,
24607648,40.741489,-73.58928,,,,
18794583,39.348793,-76.585732,,,,
19329727,47.609091,-122.338234,,,,
18714749,34.146759,-118.091642,,,,
19279999,40.123535,-74.140719,,,,
36229248,37.550092,-77.452188,,,,
36679811,43.728557,-79.304409,,,,
14348421,40.611755,-75.483599,,,,
32731271,41.701412,-87.644569,,,,
16576655,43.171383,-124.190764,,,,
18993296,40.848829,-73.938941,,,,
31363217,33.572055,-112.053925,,,,
44257426,25.881092,-80.276058,,,,
19935379,34.768139,-81.424188,,,,
34623641,43.574263,-79.757089,,,,
22201271,28.987608,-82.169915,,,,
28389531,27.937542,-82.300328,,,,
25206610,33.913351,-118.329994,,,,
35549341,40.805896,-73.497556,,,,
19919006,34.236712,-118.84331,,,,
20959391,33.786332,-84.383134,,,,
37197938,40.905244,-73.776283,,,,
38514849,40.712137,-73.980239,,,,
69570722,43.691333,-79.809928,,,,
16871587,37.056342,-120.770663,,,,
18230641,32.427381,-117.034567,,,,
18919594,39.060353,-94.595304,,,,
16298155,40.564952,-74.123723,,,,
81219759,40.68233,-73.980088,,,,
55445115,40.711566,-74.082733,,,,
16130318,35.616093,-87.063641,,,,
19889523,25.676722,-80.359741,,,,
31150263,40.702713,-74.193207,,,,
31019193,40.925524,-74.191964,,,,
29044922,40.679984,-73.803703,,,,
23646395,30.475458,-97.771763,,,,
52113596,40.698262,-73.789014,,,,
32297149,38.949166,-76.89099,,,,
24606752,40.714269,-74.005972,,,,
74330307,40.707016,-73.668002,,,,
45969605,33.841351,-84.372186,,,,
24703174,36.202545,-86.775036,,,,
31502535,35.224442,-80.841134,,,,
15569096,40.791055,-73.935257,,,,
18608329,38.945773,-104.812251,,,,
35573962,33.726944,-84.360841,,,,
26931403,26.222236,-80.134064,,,,
20787406,34.129451,-118.347597,,,,
29126863,29.175726,-81.030725,,,,
34639704,43.578735,-111.946933,,,,
57028817,38.911654,-76.848154,,,,
25792723,34.154754,-118.398672,,,,
19030734,40.83487,-73.868166,,,,
19850800,29.739174,-95.469904,,,,
24619584,34.106309,-117.491713,,,,
48214233,38.51078,-76.670528,,,,
65156804,40.631027,-73.897588,,,,
27906267,41.581937,-81.537726,,,,
18165980,40.756941,-111.861346,,,,
82260190,42.022485,-72.145782,,,,
20213986,36.143996,-115.253761,,,,
23334267,33.815215,-84.391211,,,,
38883556,33.415215,-82.049601,,,,
39588070,39.149078,-84.44253,,,,
24989929,40.276707,-76.819959,,,,
59855083,41.548403,-73.093251,,,,
17043692,40.686884,-73.976553,,,,
25841901,41.92443,-83.63638,,,,
19230959,37.422945,-122.193044,,,,
40397493,37.68679,-122.471657,,,,
38455336,38.753991,-90.250748,,,,
24056050,38.822195,-76.74205,,,,
27587283,43.726856,-79.714212,,,,
56963317,41.259492,-72.977499,,,,
18583800,33.972409,-84.410883,,,,
27357433,41.778738,-87.605166,,,,
74796989,42.490792,-83.026726,,,,
27953194,40.671749,-73.9166,,,,
71086334,40.680654,-73.942881,,,,
21098753,33.802651,-117.23062,,,,
43134957,42.140907,-83.235322,,,,
16343766,41.600866,-73.122336,,,,
49843785,40.09828,-75.027952,,,,
14232961,35.496512,-86.44316,,,,
11440392,35.552326,-82.520503,,,,
23816236,37.604094,-122.385968,,,,
28053774,25.876238,-80.346274,,,,
20345103,41.921097,-87.699717,,,,
34050323,34.155878,-118.442939,,,,
39014676,36.03437,-86.64285,,,,
15405335,38.421599,-82.437207,,,,
26751257,40.629854,-73.947216,,,,
14315802,30.374521,-97.630082,,,,
41595163,42.445203,-83.180698,,,,
45764892,39.954085,-83.369974,,,,
36778270,40.718982,-73.982796,,,,
48501024,41.713671,-87.615464,,,,
27439393,42.391222,-88.044113,,,,
21377314,37.23974,-77.423717,,,,
30880036,33.867256,-118.364684,,,,
17661231,42.501379,-75.914005,,,,
71913770,40.690842,-73.892893,,,,
30124338,40.750279,-73.988941,,,,
34312492,41.576206,-93.802718,,,,
70201646,33.867654,-118.334791,,,,
40767792,40.685021,-73.917288,,,,
22466867,38.830068,-77.047679,,,,
44478775,40.648862,-73.924239,,,,
39702551,32.787097,-96.704942,,,,
24547642,33.925252,-84.487593,,,,
28004667,38.439034,-78.849693,,,,
4303291,33.766391,-117.83151,,,,
29077822,41.88397,-87.621103,,,,
25528226,40.795522,-73.947254,,,,
25039168,40.596064,-74.36079,,,,
71897409,42.730097,-83.18863,,,,
24637762,38.815779,-77.138,,,,
38580547,30.40145,-88.92454,,,,
47141188,35.259571,-80.958388,,,,
23580999,40.846815,-73.883827,,,,
26636617,25.653967,-100.362281,,,,
19280203,41.774264,-72.638069,,,,
71697486,33.175764,-96.742608,,,,
7000802,32.362115,-86.179056,,,,
28954958,42.026591,-91.634105,,,,
23592333,35.104078,-80.863667,,,,
42160464,33.964077,-84.363823,,,,
21328209,25.758098,-80.202952,,,,
76386644,40.72307,-73.979277,,,,
35474830,40.754451,-73.927328,,,,
15803309,40.666191,-73.905016,,,,
26546519,27.784115,-82.657847,,,,
15614692,34.12746,-118.202941,,,,
35721562,39.889561,-86.218597,,,,
16118107,26.143992,-81.761151,,,,
10563932,36.000986,-115.232312,,,,
49842234,34.168848,-118.230146,,,,
17560293,32.201581,-81.187196,,,,
28242274,33.711585,-84.143664,,,,
22090957,32.781969,-117.102033,,,,
29036900,30.317026,-81.480209,,,,
19209617,38.403534,-75.5683,,,,
26087784,33.874136,-117.256624,,,,
54727017,40.923993,-73.859925,,,,
27763431,34.073127,-118.312238,,,,
19313006,38.987916,-77.02688,,,,
18771000,42.373805,-83.275277,,,,
30393064,28.066184,-82.414553,,,,
18289010,34.064388,-117.229948,,,,
30907795,43.11406,-89.349509,,,,
33814590,40.789859,-74.017925,,,,
30404982,41.561636,-87.740495,,,,
1790331,38.58262,-90.227279,,,,
15634812,35.70703,-78.837576,,,,
16052605,40.71111,-74.006601,,,,
18846079,29.154718,-81.037471,,,,
31574080,40.78366,-74.136129,,,,
19755394,34.109885,-118.070902,,,,
72442169,39.680316,-75.744431,,,,
50196870,28.28756,-80.60968,,,,
25303105,30.207734,-81.739072,,,,
29897096,42.064394,-71.017673,,,,
14216483,42.30719,-85.54464,,,,
27692485,42.78777,-71.080098,,,,
69144971,34.41475,-119.700477,,,,
29315469,39.281464,-81.584341,,,,
52173241,34.165979,-118.224894,,,,
19874541,32.316237,-110.909265,,,,
21205393,45.021244,-74.70939,,,,
21411907,35.215337,-80.959792,,,,
19476884,40.279583,-74.006139,,,,
28389782,41.468819,-75.557441,,,,
24706457,38.913069,-77.21918,,,,
28271343,25.785038,-80.130991,,,,
22843804,40.748266,-74.163663,,,,
43569565,38.747788,-76.830496,,,,
19755422,40.889968,-74.070721,,,,
21481541,41.642478,-80.149768,,,,
19510647,33.927112,-118.325674,,,,
25364550,45.494576,-122.593396,,,,
24080806,41.899104,-87.618722,,,,
9843112,28.453034,-81.475867,,,,
44899740,30.505318,-87.22498,,,,
22024620,34.120182,-117.835363,,,,
30282158,40.634888,-73.94733,,,,
3092911,36.030748,-115.117344,,,,
27103664,34.032848,-118.277835,,,,
28649544,40.856823,-73.932593,,,,
24138163,34.078722,-117.601674,,,,
24740434,43.797757,-79.217566,,,,
20853556,32.538528,-82.943977,,,,
34214171,38.036493,-84.479463,,,,
56160697,35.925884,-78.801296,,,,
75715002,33.872113,-118.341298,,,,
36123067,42.643358,-73.772125,,,,
29233596,33.738662,-116.22428,,,,
22800845,25.746345,-80.244466,,,,
17661383,40.7147,-74.013636,,,,
34451492,40.748654,-73.554074,,,,
52649376,40.664786,-73.758594,,,,
25293250,32.760248,-97.212534,,,,
16132171,33.554792,-86.918096,,,,
15323590,44.078801,-103.295519,,,,
24759713,35.781581,-82.540907,,,,
21418443,40.853349,-73.892495,,,,
38760908,40.901901,-73.839564,,,,
25674715,40.686988,-73.72426,,,,
85160399,40.730074,-73.320213,,,,
27578834,25.776332,-80.132033,,,,
36925907,42.874555,-71.332902,,,,
31420885,35.629049,-88.843997,,,,
17279015,33.506364,-84.362238,,,,
25110607,44.590872,-93.303334,,,,
58831325,43.664439,-79.349056,,,,
22245854,39.960885,-74.201518,,,,
18815464,43.679187,-79.308543,,,,
22509648,34.198727,-118.540221,,,,
34099682,33.794397,-84.350423,,,,
23286243,40.453383,-89.034706,,,,
41749926,36.771509,-76.260908,,,,
33182182,32.174374,-110.880117,,,,
30757352,39.33761,-76.591368,,,,
16224745,43.589829,-79.576264,,,,
14569962,40.700931,-73.890955,,,,
21492203,40.37448,-75.170988,,,,
16716268,39.999706,-75.194524,,,,
2752801,32.678672,-117.084137,,,,
18838269,37.36774,-79.906546,,,,
29299184,30.446406,-84.31154,,,,
38466034,40.63158,-103.83642,,,,
44831220,34.812532,-86.656358,,,,
48460277,32.698932,-117.173468,,,,
60822006,43.742375,-79.216568,,,,
23867895,36.087022,-86.649193,,,,
32502265,36.235164,-115.146364,,,,
43962874,47.604509,-122.307254,,,,
27300348,32.820704,-117.174924,,,,
25358846,39.951459,-75.167473,,,,
72978943,40.706954,-73.77578,,,,
35598848,30.734069,-95.529576,,,,
37736961,40.684926,-73.908925,,,,
30323327,34.067442,-117.873581,,,,
48165379,28.650742,-81.424236,,,,
18108932,42.335931,-83.311907,,,,
61911557,36.152949,-119.327993,,,,
36868615,40.691739,-80.100149,,,,
25022984,34.055683,-118.354245,,,,
24244746,40.519572,-74.341638,,,,
14332427,37.802006,-122.413444,,,,
34935308,32.783619,-96.804326,,,,
24957453,40.67246,-73.568718,,,,
28422670,35.97437,-77.863537,,,,
35017235,40.749927,-73.753611,,,,
27283990,26.029339,-80.164001,,,,
15708695,37.587869,-97.273828,,,,
24932749,40.896491,-73.980335,,,,
25375492,42.392974,-87.905461,,,,
57799558,34.89534,-82.719293,,,,
44814877,33.586717,-85.072718,,,,
31414225,37.526592,-77.430384,,,,
48812577,29.750856,-95.456017,,,,
16355874,30.181261,-97.779985,,,,
22319651,38.338508,-122.312381,,,,
71471652,41.431322,-75.651353,,,,
60379686,32.810924,-116.978242,,,,
17354161,41.048855,-81.703304,,,,
31518063,26.051536,-80.351997,,,,
13539012,34.051256,-118.296618,,,,
55456299,40.672098,-73.65753,,,,
29233709,30.316055,-81.708921,,,,
14651951,35.230015,-80.848899,,,,
19821320,41.773847,-87.98266,,,,
19359838,33.57259,-84.326253,,,,
52580918,33.882353,-118.287073,,,,
21090873,38.839145,-83.929255,,,,
16273980,41.629138,-87.850344,,,,
27247370,40.662909,-73.736019,,,,
15113653,32.211296,-110.96885,,,,
19010112,26.073182,-80.23229,,,,
19550786,34.807796,-82.285723,,,,
19714628,26.717572,-80.050358,,,,
21992005,40.706914,-73.990816,,,,
22857825,39.940639,-75.189504,,,,
35697224,33.916183,-118.359256,,,,
32342796,38.998658,-76.891748,,,,
48263754,36.811901,-76.115533,,,,
44986955,32.280896,-95.305136,,,,
24623202,40.870139,-73.905771,,,,
30831373,36.815872,-119.682064,,,,
14373456,33.741424,-84.320564,,,,
23408056,43.644158,-79.3927,,,,
7197842,35.863634,-78.617643,,,,
48919125,34.611151,-79.008268,,,,
31642198,40.111858,-88.230926,,,,
22344279,34.179588,-118.397952,,,,
774745,43.820454,-70.414018,,,,
41046618,40.487915,-74.442888,,,,
19870299,44.011281,-121.227379,,,,
24916572,37.509521,-77.497665,,,,
31158877,41.122725,-74.052278,,,,
30487134,42.357823,-83.313961,,,,
49854435,33.541526,-86.788549,,,,
18985568,42.49191,-83.15165,,,,
60346978,26.044154,-80.212286,,,,
62542436,40.737253,-73.604131,,,,
38154853,33.686319,-84.270732,,,,
73796006,40.683482,-73.760107,,,,
48173841,40.228852,-74.03383,,,,
37491304,42.288773,-71.138467,,,,
84038249,40.503685,-74.473966,,,,
24982122,39.978615,-74.892798,,,,
26186347,33.956108,-118.152466,,,,
17920620,34.17229,-118.36604,,,,
50008685,43.148492,-77.656978,,,,
23155310,39.477277,-76.26513,,,,
33141359,40.84946,-73.943159,,,,
16429680,25.78682,-80.290791,,,,
45273713,29.406007,-98.569658,,,,
15241842,34.994492,-120.437478,,,,
42529396,38.00297,-121.864938,,,,
20386421,39.815411,-75.452795,,,,
74347126,41.629112,-73.91667,,,,
16734313,39.921702,-75.177771,,,,
25473656,34.092827,-118.322482,,,,
36393593,37.741108,-122.146162,,,,
43051114,30.186636,-82.653812,,,,
30888574,34.005073,-84.343315,,,,
46248725,40.424178,-79.88616,,,,
83489410,38.983952,-76.948122,,,,
25457283,34.647003,-86.557124,,,,
21803652,30.034992,-90.244788,,,,
35869990,40.815283,-73.942179,,,,
18444936,41.632543,-87.822357,,,,
25211530,38.254061,-85.775888,,,,
23024268,34.237866,-96.661503,,,,
24144494,35.017304,-78.900371,,,,
34730639,33.394482,-91.004536,,,,
73978512,40.703354,-73.941496,,,,
26706712,33.920039,-117.219093,,,,
31175316,39.792381,-75.886327,,,,
24287342,40.751314,-73.37816,,,,
61084311,37.372212,-121.997306,,,,
62329496,35.242603,-80.937739,,,,
52335257,42.245153,-83.655178,,,,
30426292,40.730923,-73.998849,,,,
23130780,40.010718,-84.634936,,,,
1127071,42.847646,-85.630169,,,,
32168048,39.968362,-75.235211,,,,
30716699,36.254894,-115.120911,,,,
26399398,38.61896,-77.294632,,,,
54823025,33.942338,-117.434647,,,,
73271257,40.66682,-73.759299,,,,
85447339,40.592944,-73.789488,,,,
17470125,25.935977,-80.149191,,,,
31429294,41.450091,-81.537498,,,,
67834544,37.966477,-122.041766,,,,
82760369,32.376964,-95.284177,,,,
25801394,40.729664,-73.988164,,,,
101273811,30.670697,-88.194664,,,,
19083958,40.664864,-73.910194,,,,
22581943,38.363022,-81.691052,,,,
82940600,25.952906,-80.132132,,,,
51811001,39.94889,-82.988,,,,
32666298,35.95388,-78.914581,,,,
64983740,34.198549,-118.458485,,,,
35999178,34.235506,-118.478809,,,,
38081215,40.873738,-73.87191,,,,
31355584,40.786209,-73.939637,,,,
15171505,40.141887,-82.986511,,,,
17535682,34.178893,-117.146558,,,,
58864324,40.845205,-73.871196,,,,
22024901,45.51411,-122.669065,,,,
6247112,33.96143,-84.351552,,,,
21230281,40.82599,-73.921869,,,,
27063732,33.86794,-117.799491,,,,
16683724,35.939204,-83.957276,,,,
43815714,34.222864,-77.94647,,,,
58290899,37.299692,-79.992481,,,,
49738457,41.521819,-81.606225,,,,
36756943,33.793053,-84.174076,,,,
54694623,40.5933,-74.275197,,,,
41923297,40.676779,-73.953362,,,,
32469730,37.742204,-122.175186,,,,
25506531,42.228806,-83.384891,,,,
34968293,40.760619,-73.96412,,,,
22672102,35.312233,-80.748732,,,,
42758888,40.886612,-74.059327,,,,
22856881,34.319495,-118.443484,,,,
22099381,27.328084,-82.534926,,,,
23589612,40.765083,-73.98224,,,,
16724718,30.452718,-84.303105,,,,
19206896,40.644613,-73.745926,,,,
38990578,33.87542,-118.124376,,,,
18632147,43.646535,-79.388716,,,,
17199860,40.323962,-75.921794,,,,
82966146,40.874388,-73.871096,,,,
38910951,40.841976,-73.846725,,,,
64025336,25.926442,-80.250103,,,,
29151995,34.098743,-118.340346,,,,
24449788,40.688104,-73.989741,,,,
37696253,40.635266,-73.913205,,,,
18477822,25.757737,-80.25292,,,,
61234645,40.661122,-73.854653,,,,
58528512,38.958104,-76.867459,,,,
34616065,40.830331,-73.909729,,,,
25367300,34.16258,-118.45772,,,,
38015750,34.165358,-118.363264,,,,
36008711,39.94125,-75.25619,,,,
15036480,33.861291,-98.566829,,,,
63329033,40.658833,-73.894849,,,,
14308106,39.886139,-74.708748,,,,
47466626,34.026319,-118.479722,,,,
36542979,30.180229,-81.741107,,,,
30339034,38.663136,-92.784769,,,,
30976254,29.677722,-95.424166,,,,
99761131,30.245269,-95.401082,,,,
64795411,29.737922,-95.569083,,,,
33633045,34.018521,-80.996951,,,,
25441046,43.724263,-79.293406,,,,
18092823,41.944621,-87.738717,,,,
18166552,33.570247,-84.330409,,,,
53515033,34.694391,-118.181988,,,,
34698010,37.785514,-97.272468,,,,
35672859,34.101644,-118.339842,,,,
45241119,41.236014,-81.349221,,,,
22295329,32.669666,-96.858664,,,,
50148130,40.686306,-73.915281,,,,
30399963,37.79049,-122.211565,,,,
36172584,40.737268,-73.855341,,,,
25219881,40.155351,-75.450146,,,,
17142570,37.552037,-77.478586,,,,
22812577,40.736281,-73.478083,,,,
52869087,38.111312,-122.207613,,,,
40186669,41.557035,-72.969742,,,,
77755182,40.792072,-73.192704,,,,
10859312,47.711935,-116.927578,,,,
70223729,33.484307,-81.965838,,,,
20755252,37.703638,-121.061924,,,,
17034718,32.824275,-117.167541,,,,
14152504,36.735645,-82.995635,,,,
22747193,32.174011,-110.880008,,,,
27374396,40.660769,-73.903679,,,,
28939071,40.66214,-73.914453,,,,
33431571,33.672353,-117.379412,,,,
57070401,38.243558,-85.578098,,,,
37458755,32.61268,-83.59529,,,,
13931332,43.450248,-76.537586,,,,
36240573,44.877571,-93.208987,,,,
37483338,40.570349,-73.988523,,,,
22452075,41.26841,-74.154122,,,,
26399564,26.110559,-97.469294,,,,
19172834,30.517761,-87.26937,,,,
23262030,34.412122,-119.554581,,,,
11252562,40.083019,-74.109416,,,,
24302421,34.143682,-118.1144,,,,
41418040,34.122377,-118.073146,,,,
29528920,41.405089,-72.896514,,,,
28808027,40.704872,-73.721798,,,,
27800415,33.816217,-117.9154,,,,
